# N phi dphidN H a aH eps_H eta_H
1.1801180118011803e+00 6.2773879948651539e+00 -1.9313694102010316e-02 6.7988360898223411e-06 3.2547582801134451e+00 2.2128568058483382e-05 1.8650938993301403e-04 -1.5067710204416674e-02
1.1901190119011902e+00 6.2771948238688537e+00 -1.9316642278598872e-02 6.7988234061627129e-06 3.2874724324467328e+00 2.2350944520833515e-05 1.8656633445967671e-04 -1.5083029558652181e-02
1.2001200120012001e+00 6.2770016233708619e+00 -1.9319593838416076e-02 6.7988107186522841e-06 3.3205154005232433e+00 2.2575555696527408e-05 1.8662335304068221e-04 -1.5097964027593730e-02
1.2101210121012103e+00 6.2768083933377223e+00 -1.9322548709645612e-02 6.7987980272860894e-06 3.3538904893282906e+00 2.2802424042578760e-05 1.8668044431831364e-04 -1.5112525148224859e-02
1.2201220122012202e+00 6.2766151337366907e+00 -1.9325506822620110e-02 6.7987853320592556e-06 3.3876010370661787e+00 2.3031572241674260e-05 1.8673760697556822e-04 -1.5126724066213628e-02
1.2301230123012301e+00 6.2764218445357018e+00 -1.9328468109746484e-02 6.7987726329669972e-06 3.4216504154940979e+00 2.3263023204441428e-05 1.8679483973474341e-04 -1.5140571528776370e-02
1.2401240124012403e+00 6.2762285257033534e+00 -1.9331432505429597e-02 6.7987599300046131e-06 3.4560420302593680e+00 2.3496800071739183e-05 1.8685214135599000e-04 -1.5154077875168644e-02
1.2501250125012502e+00 6.2760351772088718e+00 -1.9334399945993810e-02 6.7987472231674818e-06 3.4907793212400700e+00 2.3732926216971391e-05 1.8690951063582271e-04 -1.5167253024823465e-02
1.2601260126012601e+00 6.2758417990220883e+00 -1.9337370369601942e-02 6.7987345124510642e-06 3.5258657628891128e+00 2.3971425248423810e-05 1.8696694640557958e-04 -1.5180106463231514e-02
1.2701270127012703e+00 6.2756483911134140e+00 -1.9340343716171209e-02 6.7987217978508895e-06 3.5613048645817460e+00 2.4212321011624327e-05 1.8702444752982157e-04 -1.5192647381867069e-02
