# k  Ps  Pt
2.319407122422683157e-04 2.725115780456795618e-09 8.356638860038934491e-12
2.352132253945685549e-04 2.723872052511896322e-09 8.356592498136187463e-12
2.385319113046754360e-04 2.722628606582944132e-09 8.356546115252007430e-12
2.418974214363010095e-04 2.721385442751726532e-09 8.356499711880980542e-12
2.453104164448309792e-04 2.720142561179913490e-09 8.356453288699073302e-12
2.487715663070134975e-04 2.718899961684067780e-09 8.356406844675285858e-12
2.522815504524774147e-04 2.717657644206725992e-09 8.356360379601423957e-12
2.558410578971040818e-04 2.716415608867530288e-09 8.356313893866155858e-12
2.594507873782833326e-04 2.715173855594951053e-09 8.356267387208693487e-12
2.631114474920763350e-04 2.713932384413746215e-09 8.356220859698901292e-12
2.668237568323144466e-04 2.712691195347452373e-09 8.356174311399063390e-12
2.705884441316609105e-04 2.711450288347761764e-09 8.356127742128450510e-12
2.744062484046611949e-04 2.710209663494147420e-09 8.356081152141299522e-12
2.782779190928134721e-04 2.708969320696732445e-09 8.356034541115021295e-12
2.822042162116853120e-04 2.707729260078389971e-09 8.355987909448785405e-12
2.861859105001056478e-04 2.706489481553509284e-09 8.355941256838439804e-12
2.902237835714631831e-04 2.705249985119871887e-09 8.355894583258697320e-12
2.943186280671368830e-04 2.704010770791438520e-09 8.355847888740866416e-12
2.984712478120936765e-04 2.702771838631055472e-09 8.355801173479583339e-12
3.026824579726809100e-04 2.701533188549640353e-09 8.355754437159443473e-12
3.069530852166439086e-04 2.700294820642978610e-09 8.355707680083362943e-12
3.112839678754040986e-04 2.699056734835579673e-09 8.355660901983289996e-12
3.156759561086227369e-04 2.697818931209831144e-09 8.355614103118815555e-12
3.201299120710896038e-04 2.696581409737479843e-09 8.355567283378973020e-12
3.246467100819669621e-04 2.695344170388408122e-09 8.355520442644414120e-12
3.292272367964161586e-04 2.694107213176228067e-09 8.355473580947232496e-12
3.338723913796541403e-04 2.692870538223604771e-09 8.355426698675884763e-12
3.385830856834576102e-04 2.691634145351951183e-09 8.355379795222036127e-12
3.433602444251622585e-04 2.690398034714665050e-09 8.355332871076807306e-12
3.482048053691874797e-04 2.689162206193977773e-09 8.355285925835015508e-12
3.531177195111190477e-04 2.687926659893511510e-09 8.355238959823114348e-12
3.580999512643926299e-04 2.686691395795899603e-09 8.355191972965444264e-12
3.631524786496092552e-04 2.685456413934933208e-09 8.355144965358122998e-12
3.682762934865222576e-04 2.684221704191163055e-09 8.355097907458411128e-12
3.734724015887345614e-04 2.682987257416645310e-09 8.355050772466227109e-12
3.787418229611393778e-04 2.681753090401672786e-09 8.355003609187626230e-12
3.840855920001503914e-04 2.680519202754519626e-09 8.354956416454107630e-12
3.895047576967553709e-04 2.679285594644722288e-09 8.354909194678783402e-12
3.950003838424341347e-04 2.678052273684307789e-09 8.354861966877343399e-12
4.005735492379844539e-04 2.676819262068315365e-09 8.354814799922519233e-12
4.062253479052902101e-04 2.675586534597576873e-09 8.354767617895545037e-12
4.119568893020810287e-04 2.674354088326502566e-09 8.354720408164319494e-12
4.177692985397205233e-04 2.673121923875830282e-09 8.354673175816709385e-12
4.236637166040672768e-04 2.671890041519310896e-09 8.354625922081732230e-12
4.296413005794537713e-04 2.670658441199340790e-09 8.354578646753869191e-12
4.357032238758215396e-04 2.669427122933161303e-09 8.354531349872971955e-12
4.418506764590649036e-04 2.668196086803396198e-09 8.354484031697443991e-12
4.480848650846244469e-04 2.666965332698212312e-09 8.354436691839479764e-12
4.544070135343728834e-04 2.665734857932608257e-09 8.354389321361284510e-12
4.608183628568468830e-04 2.664504653445485478e-09 8.354341890084621146e-12
4.673201716108667573e-04 2.663274731232013790e-09 8.354294437807792043e-12
4.739137161125932837e-04 2.662045090382942614e-09 8.354246959196755333e-12
4.806002906860725702e-04 2.660815768713696816e-09 8.354199563578922446e-12
4.873812079173112446e-04 2.659586775502756778e-09 8.354152287698830721e-12
4.942577989119412759e-04 2.658358016581395890e-09 8.354104849047094487e-12
5.012314135565177926e-04 2.657129497894997964e-09 8.354057265730033344e-12
5.083034207835032984e-04 2.655901262334385712e-09 8.354009664008434600e-12
5.154752088399941739e-04 2.654673310189737402e-09 8.353962044868934088e-12
5.227481855602323984e-04 2.653445640794625461e-09 8.353914406074216661e-12
5.301237786419670580e-04 2.652218254396385990e-09 8.353866748465106565e-12
5.376034359267168120e-04 2.650991150878229772e-09 8.353819071652328079e-12
5.451886256839771211e-04 2.649764330182912188e-09 8.353771375449844731e-12
5.528808368994519258e-04 2.648537792228395945e-09 8.353723659582261921e-12
5.606815795673377465e-04 2.647311536855077371e-09 8.353675923494552767e-12
5.685923849867406546e-04 2.646085564209943152e-09 8.353628167712401858e-12
5.766148060622752281e-04 2.644859874467715755e-09 8.353580394133949593e-12
5.847504176088956897e-04 2.643634466956379173e-09 8.353532599858984422e-12
5.930008166610431465e-04 2.642409341533534679e-09 8.353484783778465555e-12
6.013676227861398287e-04 2.641184498169873194e-09 8.353436945778618497e-12
