# f_hz  Omega_gw
3.119788678671781283e-07 6.515254456360324801e-24
3.299817616313267193e-07 6.468167682642560423e-24
3.490235212202630815e-07 6.421336231466253757e-24
3.691640948965322090e-07 6.374759174512561520e-24
3.904668902666012607e-07 6.328435582914145948e-24
4.129989739040091338e-07 6.282364521201574315e-24
4.368312824918530997e-07 6.236545059067294648e-24
4.620388461493560717e-07 6.190976257606131250e-24
4.887010246456206727e-07 6.145657186459304105e-24
5.169017572441866787e-07 6.100586911197164016e-24
5.467298269650198493e-07 6.055764496503736105e-24
5.782791400958493661e-07 6.011189000820018508e-24
6.116490218328425481e-07 5.966859480892805353e-24
6.469445289813937162e-07 5.922774989849394521e-24
6.842767807014290453e-07 5.878934579287039140e-24
7.237633083385703446e-07 5.835337298367933749e-24
7.655284254424514757e-07 5.791982198214918119e-24
8.097036191371211378e-07 5.748868319997878740e-24
8.564279640756963428e-07 5.705994691390877911e-24
9.058485602824434995e-07 5.663360330334474750e-24
9.581209962607505356e-07 5.620964249257927521e-24
1.013409838825003964e-06 5.578805456907343017e-24
1.071889151198424657e-06 5.536882951329507102e-24
1.133743041007987315e-06 5.495195717124840374e-24
1.199166239901704185e-06 5.453742729491348519e-24
1.268364716612937516e-06 5.412522943690090267e-24
1.341556325401961457e-06 5.371535301473764976e-24
1.418971491916115382e-06 5.330778721303290619e-24
1.500853938627848866e-06 5.290252109117245885e-24
1.587461452134585887e-06 5.249954347912804743e-24
1.679066694735911791e-06 5.209884295063001920e-24
1.775958062843318430e-06 5.170040776747525733e-24
1.878440594924836485e-06 5.130422590894319226e-24
1.986836931843057405e-06 5.091028501715181545e-24
2.101488332610001514e-06 5.051857238721813774e-24
2.222755748756550890e-06 5.012907485564764566e-24
2.351020960698890094e-06 4.974177876784379915e-24
2.486687779679616969e-06 4.935667000689771759e-24
2.630183319067372134e-06 4.897373385934821639e-24
2.781959339017430875e-06 4.859295497426476608e-24
2.942493668726704397e-06 4.821431728360620728e-24
3.112291710760497984e-06 4.783780403051287195e-24
3.291888032187357315e-06 4.746339763136248299e-24
3.481848047531013183e-06 4.709107955521388538e-24
3.682769798837885041e-06 4.672083025271805556e-24
3.895285838464405591e-06 4.635262916119140280e-24
4.120065220511276914e-06 4.598645452146379437e-24
4.357815607174666228e-06 4.562228325828171788e-24
4.609285496645258658e-06 4.526009090527491197e-24
4.875266579569321904e-06 4.489985148618429955e-24
5.156596231490672089e-06 4.454153733532293897e-24
5.454160149120072408e-06 4.418511893429871256e-24
5.768895138731820254e-06 4.383056483222463538e-24
6.101792065466351016e-06 4.347784146735406643e-24
6.453898972823585624e-06 4.312691294479497671e-24
6.826324382168159662e-06 4.277774078428328147e-24
7.220240782634489350e-06 4.243028372819958939e-24
7.636888322418117786e-06 4.208449761562246934e-24
8.077578713075259442e-06 4.174033495965018669e-24
8.543699359121593212e-06 4.139774466304119221e-24
