# N phi dphidN H a aH eps_H eta_H
9.1291291291291294e+00 5.3189427296996055e+00 -2.1381184933859407e-02 6.4157522477951790e-06 9.2199890519801775e+03 5.9153165484888762e-02 2.2857753458794825e-04 1.7819318311149773e-02
9.2092092092092095e+00 5.3172293264693451e+00 -2.1411363270201950e-02 6.4156346475400877e-06 9.9886947675647170e+03 6.4083816234490582e-02 2.2922323854427659e-04 1.7868909572397087e-02
9.2892892892892895e+00 5.3155135214356601e+00 -2.1441675592571638e-02 6.4155167195530414e-06 1.0821490415777260e+04 6.9425452692901998e-02 2.2987272610854116e-04 1.7921779448853641e-02
9.3693693693693696e+00 5.3137953066250727e+00 -2.1472118900372227e-02 6.4153984622837113e-06 1.1723719419179897e+04 7.5212331534052393e-02 2.3052594503586110e-04 1.7967462295282427e-02
9.4494494494494496e+00 5.3120746681280586e+00 -2.1502672370033320e-02 6.4152798733497454e-06 1.2701170701890207e+04 8.1481564771815701e-02 2.3118245952649717e-04 1.7997050493366341e-02
9.5295295295295297e+00 5.3103515876902962e+00 -2.1533302157513520e-02 6.4151609497588396e-06 1.3760115832748146e+04 8.8273357754404244e-02 2.3184155090338822e-04 1.8005353579771167e-02
9.6096096096096097e+00 5.3086260452973324e+00 -2.1563969198678555e-02 6.4150416882693955e-06 1.4907349265250659e+04 9.5631266998175118e-02 2.3250238380077872e-04 1.7992166170021088e-02
9.6896896896896898e+00 5.3068980222549138e+00 -2.1594638505500915e-02 6.4149220858203105e-06 1.6150231932443419e+04 1.0360247951455172e-01 2.3316420609163140e-04 1.7962654856566295e-02
9.7697697697697699e+00 5.3051675042672679e+00 -2.1625288456027483e-02 6.4148021399604610e-06 1.7496738476485236e+04 1.1223811542128603e-01 2.3382655040319776e-04 1.7926874479474914e-02
9.8498498498498499e+00 5.3034344840155674e+00 -2.1655918576061636e-02 6.4146818492084229e-06 1.8955508415921715e+04 1.2159355577813052e-01 2.3448940468650571e-04 1.7898423961204481e-02
9.9299299299299300e+00 5.3016989627388496e+00 -2.1686554310506371e-02 6.4145612132729938e-06 2.0535901578970039e+04 1.3172879774805285e-01 2.3515331893127122e-04 1.7892251330362149e-02
1.0010010010010010e+01 5.2999609503196456e+00 -2.1717247282314868e-02 6.4144402330650586e-06 2.2248058158488479e+04 1.4270883935937981e-01 2.3581941476060627e-04 1.7921616957509448e-02
1.0090090090090090e+01 5.2982204633765893e+00 -2.1748069536995082e-02 6.4143189104313574e-06 2.4102963773958196e+04 1.5460409633274202e-01 2.3648926429298674e-04 1.7994223857177572e-02
1.0170170170170170e+01 5.2964775208662420e+00 -2.1779100270614783e-02 6.4141972475407028e-06 2.6112519957931050e+04 1.6749085364051300e-01 2.3716460429874645e-04 1.8107524577844272e-02
1.0250250250250250e+01 5.2947321366964166e+00 -2.1810403539253599e-02 6.4140752458532087e-06 2.8289620519201882e+04 1.8145175468679378e-01 2.3784685127254296e-04 1.8243215741560105e-02
1.0330330330330330e+01 5.2929843088532476e+00 -2.1841995447848504e-02 6.4139529046030741e-06 3.0648234272670241e+04 1.9657633123414878e-01 2.3853638257191739e-04 1.8360932982073939e-02
1.0410410410410410e+01 5.2912340045442665e+00 -2.1873799316379321e-02 6.4138302187254774e-06 3.3203494666706800e+04 2.1296157746061431e-01 2.3923154826661824e-04 1.8391158901921351e-02
1.0490490490490490e+01 5.2894811408597420e+00 -2.1905587321340649e-02 6.4137071761581375e-06 3.5971796883095718e+04 2.3071257180841392e-01 2.3992737794644009e-04 1.8330298294556995e-02
1.0570570570570570e+01 5.2877256799671395e+00 -2.1937267772457178e-02 6.4135837711534049e-06 3.8970903032570270e+04 2.4994315123688568e-01 2.4062185866024417e-04 1.8299908974071293e-02
1.0650650650650650e+01 5.2859676798003798e+00 -2.1969038069041880e-02 6.4134600112628042e-06 4.2220056120902162e+04 2.7077664160467740e-01 2.4131931683950568e-04 1.8318698899390640e-02
1.0730730730730730e+01 5.2842071248601084e+00 -2.2000874106155713e-02 6.4133358937809844e-06 4.5740103516779192e+04 2.9334664766941781e-01 2.4201923071745648e-04 1.8335248062403161e-02
1.0810810810810811e+01 5.2824440130721753e+00 -2.2032792400261722e-02 6.4132114179316211e-06 4.9553630713671599e+04 3.1779791029288579e-01 2.4272197047651533e-04 1.8364767381786249e-02
1.0890890890890891e+01 5.2806783466716425e+00 -2.2064822574731097e-02 6.4130865835537044e-06 5.3685106243936345e+04 3.4428723458964339e-01 2.4342819762718153e-04 1.8409240568569348e-02
1.0970970970970971e+01 5.2789101259432938e+00 -2.2096988467397469e-02 6.4129613902009257e-06 5.8161038674963907e+04 3.7298449543652634e-01 2.4413844966414839e-04 1.8462430482588742e-02
1.1051051051051051e+01 5.2771393458461890e+00 -2.2129297943064702e-02 6.4128358366560548e-06 6.3010146694693729e+04 4.0407372679668702e-01 2.4485291372646384e-04 1.8514415139062632e-02
1.1131131131131131e+01 5.2753659950014526e+00 -2.2161739838952661e-02 6.4127099207853690e-06 6.8263543377808950e+04 4.3775430184683783e-01 2.4557135634471072e-04 1.8555193411873765e-02
1.1211211211211211e+01 5.2735900565224592e+00 -2.2194286471065680e-02 6.4125836396581800e-06 7.3954935814907891e+04 4.7424221147864914e-01 2.4629317597986455e-04 1.8577370355152382e-02
1.1291291291291291e+01 5.2718115101665859e+00 -2.2226900129468239e-02 6.4124569898565118e-06 8.0120841385522188e+04 5.1377144937577668e-01 2.4701754468267763e-04 1.8577932125102746e-02
1.1371371371371371e+01 5.2700303352877169e+00 -2.2259541990452492e-02 6.4123299678999881e-06 8.6800822062643027e+04 5.5659551255064033e-01 2.4774360481235886e-04 1.8559120895421843e-02
