# k  Ps  Pt
4.850370162721361240e-03 2.268376161186863387e-09 8.092375752190572441e-12
4.918804430328012518e-03 2.267271818935102165e-09 8.092323505689149532e-12
4.988204242589147110e-03 2.266167746119268868e-09 8.092271231092726141e-12
5.058583222452913905e-03 2.265063942588494024e-09 8.092218927793088642e-12
5.129955185074763085e-03 2.263960408325161995e-09 8.092166595702106758e-12
5.202334140529282086e-03 2.262857143262427487e-09 8.092114234528730850e-12
5.275734296560358541e-03 2.261754147829402024e-09 8.092061845914124413e-12
5.350170061370076134e-03 2.260651421475664738e-09 8.092009427695647968e-12
5.425656046447036376e-03 2.259548961979455653e-09 8.091956971936036633e-12
5.502207069434502697e-03 2.258446770705843636e-09 8.091904483496752038e-12
5.579838157039093693e-03 2.257344848798468336e-09 8.091851966454763857e-12
5.658564547980434942e-03 2.256243196534897652e-09 8.091799421899964944e-12
5.738401695982509217e-03 2.255141806375880332e-09 8.091746818121192596e-12
5.819365272807127537e-03 2.254040667126645547e-09 8.091694107966177602e-12
5.901471171330287778e-03 2.252939751238384710e-09 8.091641185133711645e-12
5.984735508661851930e-03 2.251839071512094581e-09 8.091588109488886449e-12
6.069174629309296611e-03 2.250725859503716350e-09 8.091488812918851475e-12
6.154805108386103216e-03 2.249638521722361802e-09 8.091481885660908553e-12
6.241643754865356698e-03 2.248525975456962124e-09 8.091382987462518690e-12
6.329707614879335337e-03 2.247426508250368173e-09 8.091330294629263491e-12
6.419013975065559867e-03 2.246327311348934552e-09 8.091277576568083667e-12
6.509580365960154595e-03 2.245228384266608282e-09 8.091224831476156846e-12
6.601424565438979326e-03 2.244129699592476745e-09 8.091171960354515298e-12
6.694564602207418551e-03 2.243031266428065297e-09 8.091118995942770566e-12
6.789018759339300602e-03 2.241933103085866848e-09 8.091066004302043065e-12
6.884805577865860983e-03 2.240835209561104431e-09 8.091012985396977284e-12
6.981943860415226050e-03 2.239750387959716962e-09 8.091006359630366864e-12
7.080452674903361596e-03 2.238653057039972954e-09 8.090953393186893680e-12
7.180351358276984217e-03 2.237555996187718367e-09 8.090900400424039132e-12
7.281659520309394749e-03 2.236459205301418022e-09 8.090847380933054828e-12
7.384397047449753337e-03 2.235362684662111909e-09 8.090794335782310769e-12
7.488584106726782312e-03 2.234266434105220037e-09 8.090741264316872163e-12
7.594241149707419911e-03 2.233170453619941909e-09 8.090688166479133637e-12
7.701388916511463928e-03 2.232074743186498396e-09 8.090635042169586331e-12
7.810048439882723119e-03 2.230979302967452408e-09 8.090581892008242505e-12
7.920241049317704174e-03 2.229884132692042501e-09 8.090528714920072709e-12
8.031988375252541168e-03 2.228789232611601716e-09 8.090475511867222088e-12
8.145312353308920353e-03 2.227694602572972184e-09 8.090422282234344199e-12
8.260235228600028984e-03 2.226600242621435013e-09 8.090369026178483806e-12
8.376779560097141406e-03 2.225506152781569876e-09 8.090315743781250676e-12
8.494968225057925731e-03 2.224412333074830114e-09 8.090262435108003387e-12
8.614824423517105159e-03 2.223301780081057531e-09 8.090148091913071497e-12
8.736371682840618838e-03 2.222208507093934288e-09 8.090094721519855894e-12
8.859633862343892913e-03 2.221115503998139948e-09 8.090041323917114036e-12
8.984635157975411762e-03 2.220042328232096196e-09 8.090058493474688303e-12
9.111400107066234752e-03 2.218943931848687585e-09 8.089982997691356219e-12
9.239953593146655458e-03 2.217851761357552826e-09 8.089929627155784771e-12
9.370320850830686846e-03 2.216759857160126314e-09 8.089876211171913556e-12
9.502527470769607520e-03 2.215668221023863888e-09 8.089822758857226167e-12
9.636599404675233460e-03 2.214573996915921366e-09 8.089758812620447448e-12
9.772562970414242281e-03 2.213483041152264236e-09 8.089705822168695142e-12
9.910444857174190159e-03 2.212396123498120770e-09 8.089666114431371793e-12
1.005027213070259877e-02 2.211305645811139332e-09 8.089612852878437402e-12
1.019207223861979227e-02 2.210215437093625022e-09 8.089559560513042966e-12
