# k  Ps  Pt
6.601264714907500303e-03 2.312700886889346486e-09 7.410195339626744569e-12
6.694405259631372451e-03 2.311630694146475032e-09 7.410181948753390501e-12
6.788859970874262448e-03 2.310551470772388770e-09 7.410138695463043006e-12
6.884647390868702671e-03 2.309473843385015833e-09 7.410099787734143790e-12
6.981786323468882130e-03 2.308399288490151727e-09 7.410069436043899011e-12
7.080295837841944599e-03 2.307321262213262017e-09 7.410027560659281897e-12
7.180195272211469838e-03 2.306243813612373737e-09 7.409986710526108087e-12
7.281504237653702548e-03 2.305162589479746912e-09 7.409932765462443654e-12
7.384242621947348720e-03 2.304086433922901647e-09 7.409894635233241884e-12
7.488430593477755567e-03 2.303008817264829705e-09 7.409850839470946888e-12
7.594088605196075252e-03 2.301931473606992885e-09 7.409807088565960194e-12
7.701237398634405533e-03 2.300854394319512637e-09 7.409763356581411692e-12
7.809898007977461587e-03 2.299777512827807051e-09 7.409719451182491583e-12
7.920091764191819830e-03 2.298699332444952378e-09 7.409670452338283413e-12
8.031840299213296661e-03 2.297623684229078369e-09 7.409628942592950623e-12
8.145165550193534179e-03 2.296547757259735345e-09 7.409585572523384901e-12
8.260089763806413923e-03 2.295471997638812064e-09 7.409541890688675672e-12
8.376635500615240565e-03 2.294396468642402278e-09 7.409498123192668937e-12
8.494825639501622783e-03 2.293318027909974543e-09 7.409444219108608032e-12
8.614683382156710506e-03 2.292247979241060875e-09 7.409416293862390165e-12
8.736232257635955997e-03 2.291173514133122682e-09 7.409373505735707892e-12
8.859496126977979905e-03 2.290099310516204345e-09 7.409330734594434713e-12
8.984499187888770472e-03 2.289025458458380540e-09 7.409288270746550493e-12
9.111265979491803974e-03 2.287951814181128069e-09 7.409245651119614073e-12
9.239821387145368339e-03 2.286878252212331075e-09 7.409202459239812798e-12
9.370190647327665892e-03 2.285804935418357211e-09 7.409159231244675900e-12
9.502399352591027470e-03 2.284727292525010544e-09 7.409101271122987438e-12
9.636473456585895395e-03 2.283655638131791046e-09 7.409061593282945723e-12
9.772439279155718458e-03 2.282585175240047593e-09 7.409025776879272734e-12
9.910323511503815394e-03 2.281503968383336843e-09 7.408952826356437935e-12
1.005015322143299784e-02 2.280431677285298065e-09 7.408908775197094645e-12
1.019195585865928511e-02 2.279367837642924083e-09 7.408891605673870992e-12
