#f_hz Omega_gw
2.030044123746203470e-12 1.405662376247302662e-23
2.149231166390575335e-12 1.392327098731050968e-23
2.275415865375582779e-12 1.379084821379027744e-23
2.409009063970563465e-12 1.365935129707114181e-23
2.550445726691114074e-12 1.352877610038176861e-23
2.700186355494950653e-12 1.339911849649656662e-23
2.858718489124746802e-12 1.327037436389203554e-23
3.026558290479805269e-12 1.314253959037919492e-23
3.204252227184689693e-12 1.301561006960408157e-23
3.392378850826753565e-12 1.288958170460209340e-23
3.591550680655359496e-12 1.276445040806544955e-23
3.802416197876112496e-12 1.264021210106403659e-23
4.025661957033095433e-12 1.251686271232313339e-23
4.262014821353750590e-12 1.239439817825749303e-23
4.512244329334200065e-12 1.227281444471710333e-23
4.777165200270608003e-12 1.215210746432038099e-23
5.057639986894027030e-12 1.203227319639904088e-23
5.354581883745714238e-12 1.191330760888268097e-23
5.668957700436360386e-12 1.179520668092994270e-23
6.001791009470150300e-12 1.167796639925003656e-23
6.354165478882301915e-12 1.156158275720435581e-23
6.727228400541041641e-12 1.144605175679347187e-23
7.122194425601665346e-12 1.133136940836200154e-23
7.540349519274801468e-12 1.121753173128717479e-23
7.983055147785352088e-12 1.110453475109955398e-23
8.451752711154381273e-12 1.099237450081544048e-23
8.947968236236230473e-12 1.088104702408486037e-23
9.473317345291411236e-12 1.077054837228782590e-23
1.002951051627196261e-11 1.066087460536961537e-23
1.061835865194653898e-11 1.055202179041356426e-23
1.124177897599709676e-11 1.044398600437811719e-23
1.190180127528495318e-11 1.033676333223272451e-23
1.260057450860974259e-11 1.023034986577042700e-23
1.334037380347916387e-11 1.012474170447338706e-23
1.412360786366943165e-11 1.001993495643682575e-23
1.495282681169561410e-11 9.915925738780720675e-24
1.583073049172525373e-11 9.812710177290119309e-24
1.676017725996934817e-11 9.710284405455940082e-24
1.774419329117012366e-11 9.608644565340978139e-24
1.878598243148788176e-11 9.507786807501197187e-24
1.988893662986565523e-11 9.407707289582130459e-24
2.105664698183600175e-11 9.308402178195689696e-24
2.229291542172599659e-11 9.209867648771961750e-24
2.360176710133057843e-11 9.112099884980615578e-24
2.498746349535649424e-11 9.015095077314247872e-24
2.645451627630781144e-11 8.918849424942615201e-24
2.800770200398647119e-11 8.823359135559324561e-24
2.965207767743726877e-11 8.728620425855304876e-24
3.139299719997101558e-11 8.634629520645217792e-24
3.323612881087553904e-11 8.541382652705362887e-24
3.518747354056817701e-11 8.448876063308850863e-24
3.725338474928027336e-11 8.357106001792801216e-24
3.944058881288749230e-11 8.266068725607191379e-24
4.175620702323735258e-11 8.175760500555321715e-24
4.420777877427974841e-11 8.086177601549470314e-24
4.680328610948965788e-11 7.997316310489917674e-24
4.955117971050868863e-11 7.909172917615085720e-24
5.246040641161918085e-11 7.821743721707594614e-24
5.554043832963695784e-11 7.735025030984608627e-24
5.880130370406324646e-11 7.649013161172182435e-24
6.225361954791189441e-11 7.563704436338668981e-24
6.590862621551600540e-11 7.479095189019246941e-24
6.977822399986584104e-11 7.395181760611828685e-24
7.387501187863033227e-11 7.311960499774356019e-24
7.821232853502069835e-11 7.229427763765785041e-24
8.280429578705068712e-11 7.147579919129650791e-24
8.766586456659816580e-11 7.066413340774617618e-24
9.281286359796562608e-11 6.985924410931524754e-24
9.826205093443751591e-11 6.906109519961387333e-24
1.040311685206272745e-10 6.826965067353639421e-24
1.101389999582664875e-10 6.748487460496181949e-24
1.166054316635093615e-10 6.670673115232254060e-24
1.234515176148813101e-10 6.593518455656795611e-24
1.306995479026780352e-10 6.517019915455416055e-24
1.383731213030087644e-10 6.441173936262736495e-24
1.464972221127695301e-10 6.365976967614686660e-24
1.550983014957216971e-10 6.291425466932842172e-24
1.642043636045224138e-10 6.217515900317372632e-24
1.738450567591166133e-10 6.144244743123303478e-24
1.840517699783473853e-10 6.071608478179084418e-24
1.948577351790938866e-10 5.999603596918402413e-24
2.062981353756751295e-10 5.928226598683747559e-24
