# k  Ps  Pt
6.284745560074887862e+02 1.484303603106387706e-09 5.174637108254300223e-12
6.647414061210287173e+02 1.480711066499764308e-09 5.174504868389963577e-12
7.031010767069097938e+02 1.477121468020853438e-09 5.174372066336848062e-12
7.436743363875995101e+02 1.473534827115001632e-09 5.174238765191861057e-12
7.865889228784071747e+02 1.469951424327308307e-09 5.174105968661555034e-12
8.319799451470350959e+02 1.466370771804113270e-09 5.173971905241876158e-12
8.799903087802116488e+02 1.462793278606582001e-09 5.173838045343461644e-12
9.307711658965963579e+02 1.459218838705097198e-09 5.173703986387841466e-12
9.844823910224300789e+02 1.455647219500416883e-09 5.173568893032901157e-12
1.041293084428137945e+03 1.452078856662458063e-09 5.173434318626002444e-12
1.101382104510553290e+03 1.448513303064464093e-09 5.173298631971972767e-12
1.164938630896871018e+03 1.444951004736738075e-09 5.173163456058342411e-12
1.232162760043168191e+03 1.441391510985420087e-09 5.173027124714999300e-12
1.303266135202621399e+03 1.437835211628285425e-09 5.172891058662425998e-12
1.378472612746769983e+03 1.434281795794217638e-09 5.172754109586365039e-12
1.458018966937616597e+03 1.430731452191496258e-09 5.172616956185737483e-12
1.542155635369416586e+03 1.427184177143487716e-09 5.172479576351239865e-12
1.631147507427045639e+03 1.423640036014290013e-09 5.172342200146371194e-12
1.725274758243267797e+03 1.420098777011455829e-09 5.172203885711034049e-12
1.824833730780474070e+03 1.416560663570708294e-09 5.172065601220346745e-12
1.930137868813961404e+03 1.413025606246634797e-09 5.171927000221123029e-12
2.041518703754094076e+03 1.409493571022166150e-09 5.171787941139669153e-12
2.159326898414174593e+03 1.405964553865643899e-09 5.171648426456535792e-12
2.283933351010146907e+03 1.402438654450987069e-09 5.171508779156385621e-12
2.415730362867876011e+03 1.398915756393203323e-09 5.171368580581301816e-12
2.555132873514325638e+03 1.395395953085424125e-09 5.171228143000003969e-12
2.702579767041099331e+03 1.391879166207844227e-09 5.171087192449568000e-12
2.858535253853197446e+03 1.388365458273258274e-09 5.170945911543426567e-12
3.023490332153182408e+03 1.384854877058310879e-09 5.170804528690693219e-12
3.197964333761975922e+03 1.381347261036297441e-09 5.170662368520738145e-12
3.382506559143030245e+03 1.377842753932719089e-09 5.170519994179624868e-12
3.577698006777457977e+03 1.374341404089613688e-09 5.170377566548396637e-12
3.784153202334750404e+03 1.370842923449968890e-09 5.170233972285056859e-12
4.002522133397905691e+03 1.367347661352659667e-09 5.170090544809140905e-12
4.233492295834104880e+03 1.363855496011792203e-09 5.169946805050823758e-12
4.477790858253570150e+03 1.360366410662713182e-09 5.169802667333746601e-12
4.736186951371024406e+03 1.356880458321793592e-09 5.169658343212961125e-12
5.009494089477380840e+03 1.353397587437899370e-09 5.169513602651664284e-12
5.298572731645325803e+03 1.349917785303566997e-09 5.169368403071674317e-12
5.604332990732049439e+03 1.346441004784912553e-09 5.169222529012108198e-12
5.927737498708394924e+03 1.342967333786989246e-09 5.169076318788779865e-12
6.269804437334781142e+03 1.339496841899770578e-09 5.168930048344200395e-12
6.631610743726168039e+03 1.336029403618978048e-09 5.168783194653126678e-12
7.014295500897440434e+03 1.332565019450037208e-09 5.168635753813860857e-12
7.419063523964556225e+03 1.329103848943851532e-09 5.168488341941463270e-12
7.847189153291126786e+03 1.325645760436949887e-09 5.168340431873328064e-12
8.300020266523379178e+03 1.322190710740170952e-09 5.168191827649733200e-12
8.778982522143713140e+03 1.318738911253036189e-09 5.168043365476034469e-12
9.285583847903973947e+03 1.315290116030808811e-09 5.167894057818854483e-12
9.821419188268357175e+03 1.311844438099855104e-09 5.167744336812736938e-12
1.038817552581361633e+04 1.308402014862245819e-09 5.167594749467096273e-12
