# k  Ps  Pt
4.042012386013143534e-03 2.411096055947790144e-09 4.611752552075869798e-12
4.099048312847960313e-03 2.410116700897735530e-09 4.611736574734963677e-12
4.156889060806316996e-03 2.409137488096120986e-09 4.611720603203311454e-12
4.215545986537921896e-03 2.408158442138394402e-09 4.611704686382167698e-12
4.275030606943580440e-03 2.407179531197086818e-09 4.611688760903501235e-12
4.335354601436512169e-03 2.406184625206484427e-09 4.611641883285363526e-12
4.396529814235505124e-03 2.405222086555318936e-09 4.611656827835915166e-12
4.458568256690434960e-03 2.404243565367646236e-09 4.611640845374550219e-12
4.521482109640663147e-03 2.403265179533286654e-09 4.611624854800793975e-12
4.585283725806601346e-03 2.402286952062666926e-09 4.611608903482713659e-12
4.649985632215136722e-03 2.401308911768172754e-09 4.611593054226379462e-12
4.715600532659207020e-03 2.400331141808555378e-09 4.611577465881431722e-12
4.782141310192118688e-03 2.399353470960741683e-09 4.611561798884693983e-12
4.849621029657026974e-03 2.398373699138242619e-09 4.611541759210936989e-12
4.918052940252163469e-03 2.397396247942296055e-09 4.611525972480239368e-12
4.987450478132208348e-03 2.396418975274698789e-09 4.611510254166232631e-12
5.057827269046399725e-03 2.395442049182935376e-09 4.611494914922866723e-12
5.129197131013842406e-03 2.394465081191997359e-09 4.611479234004387662e-12
5.201574077036611073e-03 2.393488243020347220e-09 4.611463534573814095e-12
5.274972317851094571e-03 2.392511531337963022e-09 4.611447810192397983e-12
5.349406264718183264e-03 2.391534963334966493e-09 4.611432094346416274e-12
5.424890532252830272e-03 2.390558537476550064e-09 4.611416384039775552e-12
5.501439941293516551e-03 2.389582077593680824e-09 4.611400418967732637e-12
5.579069521812252130e-03 2.388605896145888857e-09 4.611384641980683027e-12
5.657794515865593142e-03 2.387629728550790105e-09 4.611368621753339505e-12
5.737630380587326051e-03 2.386653673271875106e-09 4.611352548249832432e-12
5.818592791223376783e-03 2.385677755023243366e-09 4.611336469214844202e-12
5.900697644209521552e-03 2.384701973943952630e-09 4.611320384860983659e-12
5.983961060292578536e-03 2.383726330053355617e-09 4.611304295195621920e-12
6.068399387695593006e-03 2.382750823398719908e-09 4.611288200277134187e-12
6.154029205327707190e-03 2.381775443763061714e-09 4.611272080124182740e-12
6.240867326039301229e-03 2.380800184104836500e-09 4.611255920973890980e-12
6.328930799923122505e-03 2.379825061519365306e-09 4.611239756092737647e-12
6.418236917661929858e-03 2.378850076121586945e-09 4.611223585660740347e-12
6.508803213923415078e-03 2.377875228093505554e-09 4.611207409986494800e-12
6.600647470803024455e-03 2.376900517584318874e-09 4.611191229316319883e-12
6.693787721315331771e-03 2.375925944600868515e-09 4.611175043625220041e-12
6.788242252934737278e-03 2.374951516234699600e-09 4.611158866374041090e-12
6.884029611186071214e-03 2.373977225731913859e-09 4.611142684640030318e-12
6.981168603285887661e-03 2.373003072031786576e-09 4.611126496363051598e-12
7.079678301835148728e-03 2.372029054655479022e-09 4.611110300589479580e-12
7.179578048563971249e-03 2.371045826095255279e-09 4.611075907864371846e-12
7.280887458129296427e-03 2.370072107738594453e-09 4.611059740249380934e-12
7.383626421966062690e-03 2.369098526472250758e-09 4.611043566530810075e-12
7.487815112192771662e-03 2.368125082018648437e-09 4.611027386129291143e-12
7.593473985572155027e-03 2.367151774607601427e-09 4.611011199451179038e-12
7.700623787527694289e-03 2.366178604142245222e-09 4.610995006267822134e-12
7.809285556216895470e-03 2.365216595159937498e-09 4.610999902535224955e-12
7.919480626661961481e-03 2.364244005346167281e-09 4.610984276274289760e-12
8.031230634938796298e-03 2.363271305231381619e-09 4.610968183073558890e-12
8.144557522425079077e-03 2.362298630963736032e-09 4.610951877159356735e-12
8.259483540108353630e-03 2.361326091950338760e-09 4.610935561344644368e-12
8.376031252954829753e-03 2.360353688314611354e-09 4.610919235809498364e-12
8.494223544339875656e-03 2.359381420545746360e-09 4.610902901401712609e-12
8.614083620541031563e-03 2.358409323459527192e-09 4.610886621630903489e-12
8.735635015294361538e-03 2.357437365428392524e-09 4.610870338876096046e-12
8.858901594415213854e-03 2.356465544025367968e-09 4.610854048664786101e-12
8.983907560484073393e-03 2.355493859198238989e-09 4.610837750855045941e-12
9.110677457598590281e-03 2.354522134264535055e-09 4.610821113743848787e-12
9.239236176192660785e-03 2.353550799678794447e-09 4.610804978687648867e-12
9.369608957923459061e-03 2.352579644079600814e-09 4.610788920931668638e-12
9.501821400627535191e-03 2.351608512104224735e-09 4.610772610750103095e-12
9.635899463346734098e-03 2.350623724363179128e-09 4.610729540888408680e-12
9.771869471425108020e-03 2.349651413725160659e-09 4.610710324096016431e-12
9.909758121677681234e-03 2.348679991310269762e-09 4.610692580991127700e-12
1.004959248763225878e-02 2.347709437132563455e-09 4.610676276654652202e-12
1.019140002484508929e-02 2.346739014010026894e-09 4.610659958600151226e-12
