# f_hz  Omega_gw
9.557841805808662484e-06 1.208467719547031259e-23
1.010938262924003868e-05 1.200992440563839024e-23
1.069275043684753918e-05 1.193551538938393533e-23
1.130978182327423151e-05 1.186144919218967317e-23
1.196241936492583535e-05 1.178772484902246680e-23
1.265271773571001569e-05 1.171434138890826021e-23
1.338285017568796229e-05 1.164129784324670251e-23
1.415511533300315842e-05 1.156859323982060833e-23
1.497194450062821535e-05 1.149622661015689020e-23
1.583590927071123856e-05 1.142419697438067535e-23
1.674972963062183571e-05 1.135250336712818963e-23
1.771628252618365245e-05 1.128114481171434646e-23
1.873861091905325291e-05 1.121012032536135156e-23
1.981993336676041100e-05 1.113942893395492152e-23
2.096365415557013826e-05 1.106906965708891009e-23
2.217337401806743541e-05 1.099904152023935058e-23
2.345290146920650461e-05 1.092934355561612070e-23
2.480626479651329156e-05 1.085997477700048381e-23
2.623772474218961142e-05 1.079093420044742676e-23
2.775178791704528079e-05 1.072222083574178486e-23
2.935322098849012961e-05 1.065383370335280101e-23
3.104706568725005531e-05 1.058577181415543017e-23
3.283865468005670068e-05 1.051803418615006855e-23
3.473362835827868608e-05 1.045061984812791244e-23
3.673795259535091190e-05 1.038352781834093291e-23
3.885793752890657007e-05 1.031675711385316410e-23
4.110025742674305172e-05 1.025030674112611160e-23
4.347197169916498316e-05 1.018417572628306092e-23
4.598054712385672851e-05 1.011836308464657921e-23
4.863388135325409119e-05 1.005286782369287791e-23
5.144032777842257715e-05 9.987688959238659391e-24
5.440872182771982742e-05 9.922825515494443272e-24
5.754840878303979919e-05 9.858276517475235468e-24
6.086927320120515795e-05 9.794040970778409238e-24
6.438177003314258867e-05 9.730117892734672823e-24
6.809695753880614614e-05 9.666506302882612608e-24
7.202653210147562433e-05 9.603205224799074472e-24
7.618286505103455798e-05 9.540213680517612458e-24
8.057904161215667508e-05 9.477530676413462640e-24
8.522890210002021720e-05 9.415155242058909389e-24
9.014708549324495959e-05 9.353086403669826014e-24
9.534907552123082785e-05 9.291323187519912801e-24
1.008512494109932694e-04 9.229864620465054185e-24
1.066709294469622184e-04 9.168709725068340902e-24
1.128264375060736941e-04 9.107857529939619854e-24
1.193371527398318359e-04 9.047307054020548168e-24
1.262235725849564867e-04 8.987057321793283108e-24
1.335073772946816567e-04 8.927107346842341154e-24
1.412114981938705977e-04 8.867456158766719784e-24
1.493601898728323478e-04 8.808102786315457657e-24
1.579791065471242725e-04 8.749046253416341553e-24
1.670953828237415370e-04 8.690285593772062341e-24
1.767377191279664568e-04 8.631819834020409113e-24
1.869364720598240786e-04 8.573648024463191731e-24
1.977237499646092853e-04 8.515769199979430018e-24
2.091335140183654879e-04 8.458182408440030622e-24
2.212016851465679510e-04 8.400886677376894492e-24
2.339662571125949704e-04 8.343881040160237147e-24
2.474674161320521235e-04 8.287164526987698605e-24
2.617476673895021149e-04 8.230736171057238909e-24
2.768519688559181236e-04 8.174595019333013347e-24
2.928278728281509080e-04 8.118740108537528387e-24
3.097256756360131807e-04 8.063170490119548711e-24
3.275985759882986317e-04 8.007885203678675212e-24
3.465028424562501029e-04 7.952883303554380688e-24
3.664979906217583137e-04 7.898163834768314541e-24
3.876469704479981737e-04 7.843725845137578103e-24
4.100163644624117199e-04 7.789568383134703378e-24
4.336765973759240363e-04 7.735690500832892341e-24
4.587021577983899827e-04 7.682091247840585104e-24
4.851718327482431453e-04 7.628769675503321782e-24
5.131689556946650516e-04 7.575724835724468926e-24
5.427816689131707232e-04 7.522955786041756444e-24
5.741032009805764353e-04 7.470461586489775921e-24
6.072321602829768624e-04 7.418241287305273607e-24
6.422728454607695833e-04 7.366293945242444837e-24
6.793355737680911851e-04 7.314618625668896290e-24
7.185370283804256089e-04 7.263214397607844283e-24
7.600006257437996997e-04 7.212080322015585521e-24
8.038569041220786733e-04 7.161215458274919069e-24
8.502439345656086960e-04 7.110618872138533272e-24
8.993077555950364232e-04 7.060289626788685017e-24
9.512028329688499871e-04 7.010226785777698852e-24
1.006092545981997341e-03 6.960429418294566655e-24
1.064149701826724252e-03 6.910896599493952339e-24
1.125557079634868264e-03 6.861627411622901713e-24
1.190508005914434151e-03 6.812620930216377561e-24
1.259206963192074620e-03 6.763876226030574624e-24
1.331870233777637628e-03 6.715392374020575505e-24
1.408726580677523111e-03 6.667168450906782020e-24
1.490017967800540176e-03 6.619203544778038419e-24
1.576000321723662828e-03 6.571496731786213533e-24
1.666944337415921223e-03 6.524047097863505922e-24
1.763136330457045408e-03 6.476853727788107832e-24
1.864879138433953379e-03 6.429915706043741360e-24
1.972493074352705059e-03 6.383232116999885978e-24
2.086316935067790077e-03 6.336802040916828659e-24
2.206709067903342945e-03 6.290624580795764375e-24
2.334048498824372025e-03 6.244698833020785015e-24
2.468736125709764667e-03 6.199023892637461006e-24
2.611195980483804573e-03 6.153598842589096689e-24
2.761876564079725552e-03 6.108422779280938441e-24
2.921252258438110372e-03 6.063494803772233711e-24
3.089824819985482855e-03 6.018814012756478457e-24
3.268124959294946286e-03 5.974379510607477713e-24
3.456714011902036702e-03 5.930190398488930415e-24
3.656185705536113204e-03 5.886245790003286849e-24
3.867168029330580320e-03 5.842544782019096122e-24
4.090325210897264620e-03 5.799086480535849916e-24
4.326359807488866678e-03 5.755869990854018967e-24
4.576014917833198109e-03 5.712894429267895952e-24
4.840076521602590560e-03 5.670158908907646178e-24
5.119375953883758233e-03 5.627662536027340339e-24
5.414792522438373681e-03 5.585404426677576438e-24
5.727256275994195393e-03 5.543383699158302795e-24
6.057750932282043865e-03 5.501599470847127108e-24
6.407316975036854781e-03 5.460050858013059373e-24
6.777054929712925807e-03 5.418736975695625514e-24
7.168128828226491903e-03 5.377656951934698901e-24
7.581769873632741158e-03 5.336809912849789663e-24
8.019280316275686354e-03 5.296194983417837702e-24
8.482037553613276312e-03 5.255811284389238617e-24
8.971498466625314402e-03 5.215657939782614216e-24
9.489204006456353896e-03 5.175734086541771174e-24
1.003678404573348122e-02 5.136038857991815585e-24
1.061596250983219518e-02 5.096571390004691354e-24
1.122856280424500836e-02 5.057330814876608329e-24
1.187651355513947432e-02 5.018316267717183227e-24
1.256185468117847377e-02 4.979526889778596865e-24
1.328674381571832465e-02 4.940961816621183557e-24
1.405346309960408928e-02 4.902620188701924967e-24
1.486442636594602698e-02 4.864501142865530657e-24
1.572218673949882239e-02 4.826603830597501883e-24
1.662944467456687475e-02 4.788927397941296231e-24
1.758905645674170223e-02 4.751470992345798945e-24
1.860404319523705982e-02 4.714233756657012775e-24
1.967760033413195123e-02 4.677214844136285476e-24
2.081310771246551103e-02 4.640413411553601643e-24
2.201414020485545700e-02 4.603828614593558309e-24
2.328447897613965950e-02 4.567459605103709721e-24
2.462812338547335292e-02 4.531305537684023540e-24
2.604930357735896554e-02 4.495365571781847601e-24
2.755249379924974359e-02 4.459638865707241895e-24
2.914242648765130034e-02 4.424124581122172390e-24
3.082410716707197074e-02 4.388821881806971507e-24
3.260283020872473125e-02 4.353729935902736854e-24
3.448419549859436939e-02 4.318847907423029215e-24
3.647412606734520835e-02 4.284174963393507121e-24
3.857888673757282894e-02 4.249710272219348127e-24
4.080510384710642896e-02 4.215453004811680976e-24
4.315978611045571262e-02 4.181402335710108492e-24
4.565034668407977336e-02 4.147557440773287304e-24
4.828462650494515229e-02 4.113917496836592295e-24
5.107091897584849910e-02 4.080481680639307565e-24
5.401799607522234092e-02 4.047249170937149201e-24
5.713513597361809249e-02 4.014219149427742267e-24
6.043215224381852380e-02 3.981390799933172483e-24
6.391942475653468458e-02 3.948763303749063478e-24
6.760793235895741493e-02 3.916335848113864448e-24
7.150928743904365337e-02 3.884107615925761490e-24
7.563577248435501832e-02 3.852077793997562440e-24
8.000037875054546999e-02 3.820245571712491158e-24
8.461684716123650529e-02 3.788610140690887133e-24
8.949971156804355232e-02 3.757170700525276376e-24
9.466434450694716229e-02 3.725926445411799636e-24
1.001270055950617133e-01 3.694876571331625506e-24
1.059048927201715479e-01 3.664020275069467008e-24
1.120161961841812381e-01 3.633356759249729999e-24
1.184801559709530994e-01 3.602885225186623884e-24
1.253171223188145889e-01 3.572604873964138967e-24
1.325486197884383488e-01 3.542514910845294173e-24
1.401974150277965070e-01 3.512614542751264432e-24
1.482875884475311212e-01 3.482902980827633985e-24
1.568446100323935000e-01 3.453379435462552147e-24
1.658954195274268129e-01 3.424043117067499592e-24
1.754685112513392209e-01 3.394893237904354079e-24
1.855940238040815760e-01 3.365929010086281577e-24
1.963038349510521086e-01 3.337149651073277415e-24
2.076316619826567844e-01 3.308554378243896834e-24
2.196131678651608299e-01 3.280142409944576188e-24
2.322860735170530766e-01 3.251912964257111685e-24
2.456902765643745046e-01 3.223865263053397478e-24
2.598679769488948521e-01 3.195998533796039834e-24
2.748638097845810258e-01 3.168312004935634059e-24
2.907249858806261744e-01 3.140804904549955307e-24
3.075014403734414037e-01 3.113476465346726615e-24
3.252459899355434336e-01 3.086325914656285787e-24
3.440144990562722382e-01 3.059352484367624045e-24
3.638660559178346632e-01 3.032555405827499108e-24
3.848631584203739964e-01 3.005933916234068350e-24
4.070719109417403336e-01 2.979487254546156341e-24
4.305622324513665444e-01 2.953214657120781514e-24
4.554080766335079078e-01 2.927115367321810826e-24
4.816876647128058297e-01 2.901188626870047473e-24
5.094837317151891254e-01 2.875433680655709909e-24
5.388837869394043079e-01 2.849849771337074973e-24
5.699803894592062603e-01 2.824436147587449812e-24
6.028714395235643675e-01 2.799192057023451865e-24
6.376604867722862613e-01 2.774116748867557565e-24
6.744570562374033740e-01 2.749209472618991084e-24
7.133769931566513733e-01 2.724469483779109523e-24
7.545428276846408711e-01 2.699896039647410468e-24
7.980841606498412233e-01 2.675488397477737507e-24
8.441380715719535299e-01 2.651245814956776596e-24
8.928495502241343695e-01 2.627167550117779548e-24
9.443719530987747524e-01 2.603252866202363482e-24
9.988674862139022004e-01 2.579501026980372273e-24
1.056507715780208079e+00 2.555911297615436387e-24
1.117474108336411032e+00 2.532482942445239508e-24
1.181958602053448493e+00 2.509215230650379356e-24
1.250164211006107307e+00 2.486107433961972231e-24
1.322305664314499696e+00 2.463158822118932690e-24
1.398610082167561330e+00 2.440368665845679263e-24
1.479317690856932987e+00 2.417736238819808042e-24
1.564682579072176338e+00 2.395260821170157051e-24
1.654973497838558183e+00 2.372941692087898552e-24
1.750474706615653631e+00 2.350778130045626214e-24
1.851486868220572957e+00 2.328769413557295310e-24
1.958327995393252641e+00 2.306914823064268139e-24
2.071334451983849689e+00 2.285213644364812553e-24
2.190862011914236795e+00 2.263665163871524442e-24
2.317286979247484169e+00 2.242268672726482935e-24
2.451007372891604419e+00 2.221023462822419117e-24
2.592444179667319659e+00 2.199928827319154046e-24
2.742042679684804085e+00 2.178984057444887242e-24
2.900273848202180371e+00 2.158188444831359553e-24
3.067635838378851343e+00 2.137541286264349832e-24
3.244655549592195154e+00 2.117041877576898390e-24
3.431890286254783984e+00 2.096689517037852772e-24
3.629929512354630461e+00 2.076483503979510056e-24
3.839396707242205053e+00 2.056423141909915210e-24
4.060951328506719804e+00 2.036507736264589287e-24
4.295290888121333417e+00 2.016736592630142201e-24
4.543153148393519913e+00 1.997109018845867813e-24
4.805318444634036013e+00 1.977624322356360938e-24
5.082612141856848176e+00 1.958281813827880535e-24
5.375907233244316963e+00 1.939080804260014251e-24
5.686127088558547094e+00 1.920020609568604695e-24
6.014248361150975164e+00 1.901100547991618180e-24
6.361304062723069030e+00 1.882319934939344010e-24
6.728386815517678698e+00 1.863678091898577582e-24
7.116652292180009276e+00 1.845174335513333602e-24
7.527322854117779016e+00 1.826807989753251736e-24
7.961691399815078007e+00 1.808578377438314297e-24
8.421125435215394361e+00 1.790484823397717318e-24
8.907071378988488775e+00 1.772526655543106810e-24
9.421059116235172226e+00 1.754703200274944473e-24
9.964706814966298509e+00 1.737013787260470520e-24
1.053972602051936036e+01 1.719457748374235394e-24
1.114792704395181921e+01 1.702034415997796783e-24
1.179122466137392422e+01 1.684743126041510785e-24
1.247164414216572936e+01 1.667583214558237207e-24
1.319132762505543432e+01 1.650554024499588491e-24
1.395254086213313194e+01 1.633654897413105647e-24
1.475768035203178918e+01 1.616885172718944804e-24
1.560928088473259301e+01 1.600244194451941224e-24
1.651002352174767296e+01 1.583731306724219288e-24
1.746274403680391529e+01 1.567345858485530259e-24
1.847044184360134977e+01 1.551087196242297392e-24
1.953628943875301971e+01 1.534954668290891964e-24
2.066364238963504008e+01 1.518947625539157442e-24
2.185604989859218961e+01 1.503065421405315682e-24
2.311726597675544781e+01 1.487307411933476513e-24
2.445126126265284938e+01 1.471672952796858888e-24
2.586223552281934346e+01 1.456161402389218335e-24
2.735463087376177072e+01 1.440772123049352261e-24
2.893314576690499607e+01 1.425504474470993377e-24
3.060274978054756545e+01 1.410357819716028457e-24
3.236869926539567643e+01 1.395331522918621777e-24
3.423655389293190865e+01 1.380424950330099547e-24
3.621219415871707525e+01 1.365637470288343531e-24
3.830183989573039582e+01 1.350968452018214675e-24
4.051206985603234045e+01 1.336417269796713461e-24
4.284984242240042818e+01 1.321983294526783856e-24
4.532251751513868498e+01 1.307665901453735775e-24
4.793787976303557485e+01 1.293464464759411779e-24
5.070416301141394655e+01 1.279378362160105314e-24
5.363007624443255850e+01 1.265406971772192635e-24
5.672483100324907923e+01 1.251549674981921346e-24
5.999817038636421529e+01 1.237805856674851104e-24
6.346039972344744484e+01 1.224174901186581205e-24
6.712241901921390763e+01 1.210656196357440559e-24
7.099575726949382215e+01 1.197249126461669679e-24
7.509260875753096798e+01 1.183953081538843445e-24
7.942587144477926131e+01 1.170767452487216076e-24
8.400918757706610052e+01 1.157691632637238971e-24
8.885698663395118047e+01 1.144725015293629015e-24
9.398453075650991195e+01 1.131866996668684882e-24
9.940796279654996681e+01 1.119116976660275664e-24
1.051443571385366909e+02 1.106474352956399663e-24
1.112117734542270995e+02 1.093938527315749139e-24
1.176293135592464978e+02 1.081508901034564569e-24
1.244171815506068697e+02 1.069184878526911811e-24
1.315967474144956384e+02 1.056965864800191536e-24
1.391906143045891326e+02 1.044851267733376217e-24
1.472226897027001087e+02 1.032840495723719668e-24
1.557182606857905967e+02 1.020932960413715482e-24
1.647040735363179351e+02 1.009128074070390058e-24
1.742084179465293801e+02 9.974252501141477685e-25
1.842612160818273424e+02 9.858239035903535815e-25
1.948941167835814952e+02 9.743234514157462474e-25
2.061405952079701933e+02 9.629233146713155190e-25
2.180360582145394801e+02 9.516229142616116509e-25
2.306179558362698003e+02 9.404216724993953549e-25
2.439258991820883296e+02 9.293190134208914258e-25
2.580017851430137057e+02 9.183143626009497857e-25
2.728899282945422442e+02 9.074071459415795360e-25
2.886372004105371616e+02 8.965967906205234914e-25
3.052931780278463521e+02 8.858827263518370158e-25
3.229102985262342145e+02 8.752643871587382967e-25
3.415440252149720664e+02 8.647412072608836680e-25
3.612530219458711258e+02 8.543126202051174560e-25
3.820993378024497247e+02 8.439780640291962367e-25
4.041486024466992149e+02 8.337369774550409308e-25
4.274702327384483169e+02 8.235888018449898181e-25
4.521376512778178949e+02 8.135329777028903792e-25
4.782285175587961135e+02 8.035689481040987814e-25
5.058249724616641174e+02 7.936961598643223091e-25
5.350138968540003361e+02 7.839140589321715427e-25
5.658871851144011771e+02 7.742220932406501269e-25
5.985420344400702106e+02 7.646197135406375705e-25
6.330812508490236041e+02 7.551063729240337998e-25
6.696135728403787652e+02 7.456815246015811285e-25
7.082540137316226492e+02 7.363446226493380673e-25
7.491242237506580750e+02 7.270951233071762102e-25
7.923528730225813206e+02 7.179324866274110613e-25
8.380760566569350658e+02 7.088561718944549605e-25
8.864377232107559621e+02 6.998656421561742370e-25
9.375901278763332130e+02 6.909603611293433009e-25
9.916943118204292205e+02 6.821397936934578812e-25
1.048920609184049908e+03 6.734034054518614549e-25
1.109449183338922012e+03 6.647506645583172664e-25
1.173470594089007818e+03 6.561810416923824550e-25
1.241186397602623174e+03 6.476940080778878809e-25
1.312809780964078300e+03 6.392890368631528990e-25
1.388566233342443866e+03 6.309656028632737421e-25
1.468694255890511158e+03 6.227231824419630129e-25
1.553446112608885642e+03 6.145611572304554812e-25
1.643088624539128659e+03 6.064785749242373959e-25
1.737904009786276220e+03 5.984753464416583676e-25
1.838190772015348102e+03 5.905509336072341627e-25
1.944264640219062812e+03 5.827047995670133579e-25
2.056459562715397624e+03 5.749364099985943063e-25
2.175128758504336474e+03 5.672449734414912849e-25
2.300645829293859151e+03 5.596304398418268025e-25
2.433405935695865537e+03 5.520920569426639291e-25
2.573827041295336585e+03 5.446292964210632798e-25
2.722351228509153771e+03 5.372416321144126612e-25
2.879446090377326982e+03 5.299285384446549452e-25
3.045606202668347123e+03 5.226894626683645521e-25
3.221354680933236068e+03 5.155238159596812102e-25
3.407244827410306243e+03 5.084310148951640536e-25
3.603861872965516795e+03 5.014104830361809549e-25
3.811824819552513418e+03 4.944616491549105827e-25
4.031788388992892578e+03 4.875839442199419734e-25
4.264445084211937683e+03 4.807754401676183019e-25
4.510527369419329261e+03 4.740380733962606516e-25
4.770809976098110383e+03 4.673699699352113372e-25
5.046112342062427160e+03 4.607704591363184578e-25
5.337301191262350585e+03 4.542388825102856939e-25
5.645293262457867968e+03 4.477745908957145682e-25
5.971058195352588882e+03 4.413768897074181487e-25
6.315621583273488795e+03 4.350449722078535926e-25
6.680068202007300897e+03 4.287780387376062615e-25
7.065545424958799231e+03 4.225753111120299495e-25
7.473266835382778481e+03 4.164359488591723840e-25
7.904516047061971221e+03 4.103589693628159736e-25
8.360650745459355676e+03 4.043364537363476361e-25
8.843106962067835411e+03 3.983803576567909760e-25
9.353403595413084986e+03 3.924833812397126753e-25
9.893147192944166818e+03 3.866443532423564605e-25
1.046403700886559636e+04 3.808619643435607523e-25
1.106787035383461262e+04 3.751347698056157563e-25
1.170654825336584327e+04 3.694612824214553477e-25
1.238208143275751354e+04 3.638397825958392255e-25
1.309659664738128595e+04 3.582684990083539996e-25
1.385234337826517913e+04 3.527454070255418113e-25
1.465170091404897539e+04 3.472683610645585320e-25
1.549718584160800856e+04 3.418056331288066542e-25
1.639145996892760377e+04 3.364093755921597192e-25
1.733733870517227479e+04 3.310508152533737202e-25
1.833779992433035659e+04 3.257267617241389565e-25
1.939599334034173080e+04 3.204337039742025014e-25
2.051525042322211448e+04 3.151678047502385285e-25
2.169909488740317101e+04 3.099248670029147035e-25
2.295125378530840680e+04 3.047003056149090348e-25
2.427566924109031970e+04 2.994891225704575800e-25
2.567651086146969101e+04 2.942858906445822877e-25
2.715818886274955366e+04 2.890847412632116604e-25
2.872536795533116310e+04 2.838793660990828541e-25
3.038298202944401055e+04 2.785359503073109176e-25
3.213624968832424565e+04 2.732864522207245496e-25
3.399069067774540599e+04 2.680098818304786564e-25
3.595214326362222346e+04 2.626984495680715508e-25
3.802678261240178836e+04 2.573442779854885459e-25
4.022114023210457526e+04 2.519396273960685412e-25
4.254212453522225405e+04 2.464771937628292169e-25
4.499704258820958785e+04 2.409505201073348949e-25
4.759362311604330898e+04 2.353545378933867907e-25
5.034004083427255682e+04 2.296862935109895752e-25
5.324494218516437104e+04 2.239458762060168110e-25
5.631747255896846036e+04 2.181376111029286590e-25
5.956730508600089524e+04 2.118800258679577839e-25
6.300467109019125201e+04 2.059548793871208267e-25
6.664039229997195071e+04 2.000224178159359571e-25
7.048591491791057342e+04 1.941245820854722559e-25
7.455334565635531908e+04 1.883185525315522494e-25
7.885548985253574210e+04 1.826788527986020233e-25
8.340589178311805881e+04 1.772978536624325965e-25
8.821887730513542192e+04 1.722821933415871830e-25
9.330959895753771707e+04 1.677397735568488327e-25
9.869408366535275127e+04 1.637450348619924725e-25
1.043892831966436352e+05 1.602513781305066259e-25
1.104131275311143690e+05 1.568541845757449284e-25
1.167845813083818211e+05 1.509590749978547004e-25
1.235237035336271510e+05 1.387070704399445134e-25
1.306517107286014216e+05 1.201881108630848586e-25
1.381910437267870002e+05 9.707007136783707786e-26
1.461654383230224194e+05 7.354749645635505442e-26
1.546000000000000000e+05 5.004934764724531668e-26
