# k  Ps  Pt
8.302988554142868452e+03 2.672032023432134563e-04 8.301289531128477953e-12
8.782117340445876835e+03 2.445797035980669929e-04 8.301288128676996537e-12
9.288894532183534466e+03 2.238378505266532621e-04 8.301286636132721884e-12
9.824915596680979434e+03 2.048230449416685783e-04 8.301285033013747603e-12
1.039186806863375386e+04 1.873925005468079249e-04 8.301283298340522848e-12
1.099153686290917540e+04 1.714159680402727363e-04 8.301281328225526481e-12
1.162580989392554875e+04 1.567733208927445034e-04 8.301279271981915951e-12
1.229668401930137043e+04 1.433543187228731501e-04 8.301276891730846843e-12
1.300627132648605220e+04 1.310579220396051645e-04 8.301274322713594735e-12
1.375680578216436516e+04 1.197912338069019047e-04 8.301271482712510329e-12
1.455065026536858750e+04 1.094690311042918632e-04 8.301268299188173985e-12
1.539030400644077417e+04 1.000130128228874656e-04 8.301264757438322731e-12
1.627841045526406924e+04 9.135162617172714033e-05 8.301260795696969869e-12
1.721776560353550303e+04 8.341876209145227471e-05 8.301256388482802090e-12
1.821132678728005340e+04 7.615420151100463599e-05 8.301251460694757104e-12
1.926222199731900400e+04 6.950243689871725005e-05 8.301245926862328552e-12
2.037375972700416605e+04 6.341255957085838114e-05 8.301239782305110425e-12
2.154943938822180644e+04 5.783795109814724258e-05 8.301232905483978672e-12
2.279296232845724808e+04 5.273571075397246426e-05 8.301225237234032189e-12
2.410824348360648219e+04 4.806655019682840843e-05 8.301216632745435028e-12
2.549942370321961425e+04 4.379438474940978266e-05 8.301207111169168051e-12
2.697088278697972783e+04 3.988609896075237749e-05 8.301196352535667766e-12
2.852725327345926053e+04 3.631132372228113047e-05 8.301184439270344743e-12
3.017343502456515125e+04 3.304218069835500787e-05 8.301171102406183268e-12
3.191461065158671408e+04 3.005310167099930216e-05 8.301156265312405606e-12
3.375626183141377987e+04 2.732062655539508716e-05 8.301139627928331746e-12
3.570418656429105613e+04 2.482323588019860923e-05 8.301121032379639995e-12
3.776451742744144576e+04 2.254119320850779307e-05 8.301100370628876391e-12
3.994374088202506391e+04 2.045639424861777652e-05 8.301077019386469944e-12
4.224871769421846693e+04 1.855223873701655296e-05 8.301051625738050472e-12
4.468670453470243228e+04 1.681350322866374296e-05 8.301022823145308918e-12
4.726537682456245238e+04 1.522622958277707984e-05 8.300990501156603312e-12
4.999285289952432504e+04 1.377762078687789357e-05 8.300954826909521447e-12
5.287771956860124192e+04 1.245594869529804185e-05 8.300914737833925630e-12
5.592905914761723398e+04 1.125046126383253501e-05 8.300870315385759445e-12
5.915647805271692050e+04 1.015130660382266299e-05 8.300821029496091299e-12
6.257013704387817415e+04 9.149459032711186506e-06 8.300765734642416871e-12
6.618078321364651492e+04 8.236647960783775215e-06 8.300704665418521632e-12
6.999978382179685286e+04 7.405300899113375402e-06 8.300636436955449416e-12
7.403916208244445443e+04 6.648482351188997607e-06 8.300560942988778826e-12
7.831163501627143705e+04 5.959843271631506304e-06 8.300476437392216662e-12
8.283065348703984637e+04 5.333573595980336549e-06 8.300383019700512661e-12
8.761044454843163840e+04 4.764356771461578389e-06 8.300279540569741555e-12
9.266605623454101442e+04 4.247330180823425054e-06 8.300165435761229552e-12
9.801340493502652680e+04 3.778047816439176310e-06 8.300037940163294848e-12
1.036693255040742661e+05 3.352446134797238565e-06 8.299897830476489561e-12
1.096516242609274195e+05 2.966812742986662486e-06 8.299742851002972611e-12
1.159791350488445751e+05 2.617757038789911122e-06 8.299572099303363620e-12
